Season,Player,Team,Games Played,Minutes per Game,Age,Games Started,Minutes per Game,Player Per Game Field Goals Made,Player Per Game Field Goals Attempted,Player Per Game Field Goal Percentage,Player Per Game 3 Pointers Made,Player Per Game 3 Pointers Attempted,Player Per Game Two Pointers Made,Player Per Game Two Pointers Attempted,Player Per Game Two Pointers Percentage,Player Per Game Effective Field Goal Percentage,Player Per Game Free Throws Made,Player Per Game Free Throws Attempted,Player Per Game Free Throw Percentage,Player Per Game Offensive Rebounds,Player Per Game Defensive Rebounds,Player Per Game Total Rebounds,Player Per Game Assists,Player Per Game Steals,Player Per Game Blocks,Player Per Game Turnovers,Player Per Game Personal Fouls,Player Per Game Points Per Game,Player Per Game 3 Pointers Percentage,Position 
2005,Raul Lopez,Utah,31,16.7,24,15,16.7,1.8,4.4,.422,0.6,1.5,1.2,2.9,.411,.496,0.9,1.1,.818,0.2,1.0,1.3,4.0,0.7,0.1,1.5,2.5,5.2,.444,PG
2003,Predrag Savovic,Denver,27,9.5,26,0,9.5,1.1,3.4,.312,0.1,1.0,0.9,2.5,.373,.333,0.8,1.1,.724,0.3,0.6,0.9,0.8,0.5,0.0,0.8,1.2,3.1,.154,SG
2003,Lavor Postell,New York,12,8.2,24,0,8.2,1.2,3.2,.368,0.2,0.6,1.0,2.6,.387,.395,1.1,1.3,.867,0.1,0.3,0.3,0.3,0.2,0.0,0.6,0.8,3.6,.286,SG
2003,Efthimi Rentzias,Philadelphia,35,4.1,27,0,4.1,0.6,1.7,.339,0.1,0.2,0.5,1.5,.314,.373,0.2,0.3,.889,0.3,0.5,0.7,0.2,0.2,0.1,0.1,0.6,1.5,.500,C
2002,Joe Crispin,Phoenix,15,8.6,22,0,8.6,1.5,3.7,.411,1.0,2.3,0.5,1.4,.381,.545,0.5,0.5,1.000,0.1,0.5,0.7,1.6,0.3,0.0,0.6,0.5,4.6,.429,PG
2002,Matt Bullard,Charlotte,31,11.3,34,0,11.3,1.3,3.7,.339,0.5,1.8,0.7,1.9,.397,.409,0.4,0.4,.917,0.3,1.2,1.5,0.5,0.1,0.1,0.4,0.9,3.4,.281,PF
2003,John Amaechi,Utah,50,9.5,32,1,9.5,0.7,2.4,.314,0.0,0.0,0.7,2.4,.314,.314,0.5,1.0,.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,1.0,2.0,,C
2005,Rashard Lewis,Oklahoma City,71,38.0,25,71,38.0,7.5,16.2,.462,2.4,6.1,5.1,10.1,.499,.537,3.1,4.0,.777,1.5,3.9,5.5,1.3,1.1,0.9,1.7,2.2,20.5,.400,SF
2005,Andrei Kirilenko,Utah,41,32.9,23,37,32.9,5.0,10.2,.493,0.6,1.9,4.5,8.4,.536,.520,5.0,6.3,.784,2.2,4.0,6.2,3.2,1.6,3.3,2.2,2.5,15.6,.299,PF
2005,Dwight Howard,Orlando,82,32.6,19,82,32.6,4.3,8.3,.520,0.0,0.0,4.3,8.2,.521,.520,3.4,5.0,.671,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0,.000,PF
2001,A.C. Green,Miami,82,17.2,37,1,17.2,1.8,4.0,.444,0.0,0.1,1.8,3.9,.453,.444,1.0,1.4,.712,1.3,2.5,3.8,0.5,0.4,0.1,0.5,1.5,4.5,.000,PF
2004,Shammond Williams,NOH,16,14.9,28,2,14.9,1.8,5.1,.346,0.3,1.6,1.4,3.4,.418,.377,0.7,0.8,.846,0.0,1.1,1.1,3.3,0.9,0.1,1.3,1.4,4.5,.192,PG
2005,Justin Reed,Boston,23,5.3,23,0,5.3,0.7,1.3,.517,0.0,0.1,0.7,1.1,.577,.517,0.5,0.7,.733,0.3,0.3,0.7,0.4,0.1,0.0,0.2,0.5,1.8,.000,SF
2004,Mark Jackson,Houston,42,13.7,38,3,13.7,0.8,2.4,.340,0.2,1.0,0.6,1.4,.458,.375,0.7,0.9,.718,0.2,1.4,1.7,2.8,0.4,0.0,1.3,1.0,2.5,.171,PG
2005,Matt Carroll,CHA,25,17.2,24,0,17.2,2.8,7.2,.389,0.5,1.6,2.3,5.6,.404,.425,2.8,3.3,.855,0.5,1.9,2.4,0.7,0.7,0.1,1.0,1.5,9.0,.333,SG
2005,Steve Francis,Orlando,78,38.2,27,78,38.2,7.2,17.1,.423,0.5,1.6,6.7,15.4,.436,.438,6.4,7.8,.823,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3,.299,PG
2005,Ha Seung-Jin,Portland,19,5.5,19,0,5.5,0.5,1.2,.435,0.0,0.0,0.5,1.2,.435,.435,0.3,0.6,.545,0.3,0.6,0.9,0.1,0.1,0.3,0.6,1.1,1.4,,C
2001,Bill Curley,Golden State,15,11.8,28,2,11.8,1.6,2.9,.558,0.1,0.1,1.5,2.8,.548,.570,0.7,1.0,.733,1.4,1.1,2.5,0.2,0.4,0.5,0.9,2.7,4.0,1.000,PF
2004,Shane Heal,San Antonio,6,12.0,33,0,12.0,1.2,4.0,.292,0.7,3.0,0.5,1.0,.500,.375,0.7,0.8,.800,0.2,0.5,0.7,0.8,0.2,0.0,0.8,0.3,3.7,.222,PG
2005,Chris Bosh,Toronto,81,37.2,20,81,37.2,5.8,12.4,.471,0.0,0.1,5.8,12.3,.472,.472,5.1,6.7,.760,2.4,6.5,8.9,1.9,0.9,1.4,2.3,2.8,16.8,.300,PF
2005,Calbert Cheaney,Golden State,55,17.3,33,5,17.3,2.1,4.8,.426,0.0,0.1,2.1,4.8,.431,.426,0.4,0.7,.649,0.6,1.7,2.3,1.2,0.3,0.3,0.6,1.7,4.5,.000,SG
2005,Lindsey Hunter,Detroit,76,15.1,34,3,15.1,1.4,4.0,.358,0.3,1.1,1.1,2.9,.390,.396,0.6,0.8,.793,0.5,1.1,1.6,1.7,0.9,0.2,0.9,1.6,3.8,.274,SG
2005,Chris Andersen,NOH,67,21.3,26,2,21.3,2.9,5.3,.534,0.0,0.0,2.9,5.3,.538,.534,2.0,2.8,.689,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7,.000,C
2005,Joel Przybilla,Portland,76,24.4,25,50,24.4,2.6,4.4,.598,0.0,0.0,2.6,4.4,.598,.598,1.2,2.3,.517,2.3,5.4,7.7,1.0,0.3,2.1,1.3,3.1,6.4,,C
2005,Antonio Burks,Memphis,24,9.1,24,0,9.1,1.2,2.5,.467,0.1,0.5,1.0,2.0,.510,.492,0.6,0.8,.737,0.0,0.5,0.5,1.2,0.5,0.0,0.5,1.0,3.0,.273,PG
2003,Mark Strickland,Dallas,4,3.3,32,0,3.3,0.5,1.3,.400,0.0,0.0,0.5,1.3,.400,.400,0.0,0.0,,1.3,0.5,1.8,0.0,0.0,0.0,0.3,0.3,1.0,,SF
2002,Chucky Brown,Sacramento,18,5.1,33,0,5.1,0.6,1.5,.370,0.0,0.0,0.6,1.5,.370,.370,0.1,0.1,.500,0.6,1.3,1.8,0.3,0.1,0.2,0.3,0.7,1.2,,SF
2005,Stephon Marbury,New York,82,40.0,27,82,40.0,7.4,16.0,.462,1.4,4.0,6.0,12.0,.497,.506,5.6,6.7,.834,0.6,2.4,3.0,8.1,1.5,0.1,2.8,2.3,21.7,.354,PG
2003,Art Long,Toronto,7,11.4,30,0,11.4,1.3,3.6,.360,0.1,0.3,1.1,3.3,.348,.380,0.1,0.7,.200,1.1,1.7,2.9,0.6,0.4,0.4,1.6,1.9,2.9,.500,SF
2002,Dan Majerle,Phoenix,65,18.2,36,1,18.2,1.5,4.4,.343,1.2,3.6,0.3,0.8,.370,.479,0.4,0.6,.590,0.4,2.3,2.7,1.4,0.7,0.2,0.5,1.6,4.6,.336,SG
2005,Christian Laettner,Miami,49,15.1,35,0,15.1,2.2,3.8,.582,0.0,0.1,2.2,3.6,.599,.584,0.9,1.2,.763,0.7,1.9,2.7,0.8,0.7,0.3,0.6,1.6,5.3,.143,PF
2002,Brent Price,Sacramento,20,4.5,33,0,4.5,0.5,1.4,.333,0.2,0.8,0.3,0.6,.417,.407,0.5,0.7,.692,0.2,0.2,0.4,0.5,0.2,0.1,0.5,0.7,1.6,.267,PG
2005,Corliss Williamson,Sacramento,24,19.6,31,4,19.6,3.3,7.0,.473,0.0,0.0,3.3,7.0,.473,.473,2.7,3.3,.823,1.3,2.1,3.4,1.5,0.5,0.1,1.1,3.1,9.3,,PF
2003,Charles Smith,Portland,3,4.3,27,0,4.3,0.3,1.3,.250,0.0,0.3,0.3,1.0,.333,.250,1.0,1.3,.750,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,1.7,.000,SG
2005,Larry Hughes,Washington,61,38.7,26,61,38.7,7.7,17.8,.430,1.0,3.4,6.7,14.4,.465,.457,5.8,7.4,.777,1.2,5.0,6.3,4.7,2.9,0.3,2.5,2.8,22.0,.282,SG
2005,Predrag Drobnjak,Atlanta,71,20.2,29,1,20.2,3.4,7.6,.438,0.4,1.0,3.0,6.6,.451,.461,1.4,1.7,.800,1.0,2.3,3.4,0.7,0.6,0.3,1.1,1.9,8.4,.352,C
2004,Troy Bell,Memphis,6,5.7,23,0,5.7,0.7,3.0,.222,0.0,0.7,0.7,2.3,.286,.222,0.5,0.5,1.000,0.5,0.2,0.7,0.7,0.2,0.0,1.0,1.0,1.8,.000,PG
2004,Popeye Jones,Golden State,5,2.0,33,0,2.0,0.0,0.4,.000,0.0,0.0,0.0,0.4,.000,.000,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,,PF
2005,Alan Henderson,Dallas,78,15.4,32,10,15.4,1.5,2.8,.527,0.0,0.0,1.5,2.8,.532,.527,0.5,1.0,.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5,.000,PF
2002,Mike Penberthy,LA Lakers,3,4.0,27,0,4.0,0.3,0.7,.500,0.0,0.0,0.3,0.7,.500,.500,1.0,1.3,.750,0.0,0.7,0.7,0.7,0.7,0.0,0.0,0.0,1.7,,PG
2005,George Lynch,NOH,44,21.2,34,27,21.2,1.5,4.3,.360,0.3,0.8,1.3,3.5,.375,.389,0.4,0.5,.739,1.3,2.7,4.0,2.0,0.7,0.3,1.3,1.9,3.7,.297,SF
2005,Quentin Richardson,Phoenix,79,35.9,24,78,35.9,5.2,13.2,.389,2.9,8.0,2.3,5.2,.437,.498,1.7,2.3,.739,1.2,4.9,6.1,2.0,1.2,0.3,1.3,2.5,14.9,.358,SG
2005,Jake Voskuhl,Phoenix,38,9.5,27,1,9.5,0.7,1.6,.458,0.0,0.0,0.7,1.6,.458,.458,0.7,1.0,.684,0.8,1.6,2.4,0.4,0.1,0.3,0.5,1.6,2.1,,C
2002,Alvin Jones,Philadelphia,23,5.5,23,2,5.5,0.3,0.9,.400,0.0,0.0,0.3,0.9,.400,.400,0.4,0.9,.500,0.6,1.0,1.6,0.1,0.1,0.4,0.5,1.5,1.1,,C
2005,Matt Harpring,Utah,78,33.1,28,55,33.1,5.4,11.0,.489,0.1,0.6,5.2,10.4,.504,.494,3.1,4.0,.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0,.209,SF
2005,Ron Mercer,Brooklyn,18,21.7,28,3,21.7,3.6,8.8,.411,0.0,0.2,3.6,8.6,.419,.411,0.4,0.6,.700,0.5,1.7,2.2,1.1,0.9,0.1,0.8,1.1,7.6,.000,SF
2005,Raef LaFrentz,Boston,80,27.5,28,80,27.5,4.3,8.6,.496,1.0,2.8,3.2,5.8,.559,.555,1.5,1.9,.811,1.9,5.0,6.9,1.2,0.5,1.2,0.9,3.3,11.1,.364,PF
2001,Sean Colson,Houston,10,3.0,25,0,3.0,0.6,1.9,.316,0.1,0.4,0.5,1.5,.333,.342,0.2,0.4,.500,0.2,0.1,0.3,0.7,0.1,0.0,0.0,0.6,1.5,.250,PG
2003,Matt Maloney,Atlanta,14,7.4,31,0,7.4,0.6,1.8,.320,0.4,1.1,0.2,0.7,.300,.420,0.2,0.4,.600,0.1,0.4,0.5,1.2,0.3,0.0,0.4,0.6,1.7,.333,PG
2005,Wang Zhizhi,Miami,20,4.6,27,0,4.6,0.9,1.8,.472,0.1,0.2,0.8,1.7,.455,.500,0.4,0.6,.583,0.3,0.6,0.9,0.3,0.2,0.1,0.3,0.5,2.2,.667,C
2006,Mike James,Toronto,79,37.0,30,79,37.0,7.3,15.5,.469,2.1,4.8,5.2,10.7,.481,.538,3.6,4.3,.837,0.6,2.7,3.3,5.8,0.9,0.0,2.6,2.7,20.3,.442,PG
2006,Pau Gasol,Memphis,80,39.2,25,80,39.2,7.5,14.9,.503,0.0,0.2,7.5,14.8,.505,.504,5.3,7.7,.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3,20.4,.250,PF
2004,Rick Fox,LA Lakers,38,22.3,34,34,22.3,1.9,4.9,.392,0.4,1.6,1.5,3.3,.464,.433,0.6,0.8,.733,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6,4.8,.246,SF
2006,Randy Livingston,Chicago,5,4.4,30,0,4.4,0.0,0.4,.000,0.0,0.0,0.0,0.4,.000,.000,0.0,0.0,,0.2,0.6,0.8,0.2,0.2,0.0,0.2,1.2,0.0,,PG
2006,Randy Holcomb,Chicago,4,2.8,26,0,2.8,0.3,0.3,1.000,0.0,0.0,0.3,0.3,1.000,1.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.5,,SF
2006,Donyell Marshall,Cleveland,81,25.6,32,0,25.6,3.3,8.3,.395,1.6,4.9,1.7,3.4,.496,.490,1.1,1.5,.748,1.3,4.8,6.1,0.7,0.7,0.5,1.1,2.0,9.3,.324,PF
2006,Mike Miller,Memphis,74,30.6,25,9,30.6,4.8,10.3,.466,1.9,4.6,2.9,5.7,.513,.557,2.3,2.8,.800,0.6,4.8,5.4,2.7,0.7,0.4,1.9,2.3,13.7,.407,SG
2006,Luol Deng,Chicago,78,33.4,20,56,33.4,5.7,12.2,.463,0.3,1.0,5.4,11.2,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3,.269,SF
2004,Quincy Lewis,Minnesota,14,4.6,26,0,4.6,0.5,1.4,.350,0.1,0.4,0.4,1.1,.333,.400,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.7,1.1,.400,SF
2003,Tito Maddox,Houston,9,3.9,21,0,3.9,0.3,1.3,.250,0.0,0.3,0.3,1.0,.333,.250,0.6,0.9,.625,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.4,1.2,.000,SG
2001,Andy Panko,Atlanta,1,1.0,23,0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SF
2006,Carlos Boozer,Utah,33,31.1,24,19,31.1,6.6,12.1,.549,0.0,0.0,6.6,12.1,.549,.549,3.0,4.2,.723,2.2,6.4,8.6,2.7,0.9,0.2,2.1,3.2,16.3,,PF
2003,Kirk Haston,NOH,12,4.8,23,0,4.8,0.2,1.4,.118,0.0,0.3,0.2,1.2,.143,.118,0.2,0.3,.500,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.8,0.5,.000,SF
2006,Raymond Felton,CHA,80,30.1,21,54,30.1,4.3,11.0,.391,1.2,3.4,3.1,7.7,.405,.446,2.0,2.8,.725,1.0,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9,.358,PG
2006,Deng Gai,Philadelphia,2,2.5,23,0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C
2006,Troy Murphy,Golden State,74,34.0,25,74,34.0,4.9,11.3,.433,0.8,2.4,4.1,8.9,.464,.468,3.4,4.3,.787,2.6,7.4,10.0,1.4,0.6,0.4,1.5,2.6,14.0,.320,PF
2006,Nikoloz Tskitishvili,Phoenix,12,7.2,22,0,7.2,1.0,2.8,.364,0.1,0.3,0.9,2.5,.367,.379,0.7,1.0,.667,0.8,0.9,1.7,0.3,0.1,0.2,0.3,0.7,2.8,.333,SF
2006,Eddie Griffin,Minnesota,70,19.4,23,27,19.4,1.9,5.3,.351,0.2,1.2,1.6,4.1,.396,.373,0.6,1.1,.595,1.5,4.0,5.6,0.6,0.2,2.1,0.6,1.8,4.6,.195,C
2006,Tim Thomas,Phoenix,26,24.4,28,10,24.4,4.1,9.5,.435,1.7,4.0,2.4,5.4,.440,.526,1.1,1.6,.667,0.8,4.0,4.9,0.7,0.6,0.2,1.2,3.0,11.0,.429,PF
2006,Billy Thomas,Washington,17,7.7,30,0,7.7,0.8,2.4,.325,0.6,1.8,0.2,0.6,.300,.450,0.1,0.1,1.000,0.3,0.5,0.8,0.5,0.6,0.1,0.4,1.1,2.2,.333,SG
2006,Bonzi Wells,Sacramento,52,32.4,29,41,32.4,5.5,11.8,.463,0.2,0.9,5.3,10.9,.482,.471,2.5,3.7,.679,2.7,5.0,7.7,2.8,1.8,0.5,2.4,3.0,13.6,.222,SG
2002,Felton Spencer,New York,32,7.8,34,8,7.8,0.2,0.8,.231,0.0,0.0,0.2,0.8,.231,.231,0.5,1.0,.515,0.5,1.1,1.6,0.1,0.2,0.3,0.4,2.3,0.9,,C
2001,Doug West,Memphis,15,11.4,33,6,11.4,0.7,2.5,.289,0.0,0.1,0.7,2.4,.306,.289,0.4,0.5,.857,0.3,0.7,1.0,0.9,0.2,0.3,0.3,1.4,1.9,.000,SG
2006,Chauncey Billups,Detroit,81,36.1,29,81,36.1,5.2,12.5,.418,2.3,5.2,3.0,7.2,.407,.509,5.7,6.4,.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.5,.433,PG
2006,Laron Profit,LA Lakers,25,11.2,28,1,11.2,1.6,3.4,.476,0.1,0.7,1.5,2.6,.561,.494,0.8,1.0,.875,0.3,1.4,1.7,0.6,0.4,0.2,1.0,1.0,4.2,.167,SG
2001,Hersey Hawkins,Charlotte,59,11.5,34,0,11.5,0.9,2.3,.409,0.3,0.8,0.7,1.5,.429,.471,0.9,1.1,.857,0.3,1.1,1.4,1.2,0.6,0.2,0.3,0.8,3.1,.370,SG
2006,Gary Payton,Miami,81,28.5,37,25,28.5,2.8,6.8,.420,0.8,2.8,2.0,3.9,.517,.481,1.2,1.6,.794,0.4,2.5,2.9,3.2,0.9,0.1,1.3,2.1,7.7,.287,PG
2005,Latrell Sprewell,Minnesota,80,30.6,34,79,30.6,5.0,12.0,.414,0.9,2.6,4.1,9.4,.439,.450,2.0,2.4,.830,0.8,2.4,3.2,2.2,0.7,0.3,1.6,1.6,12.8,.327,SF
2003,Vincent Yarbrough,Denver,59,23.4,21,39,23.4,2.8,7.3,.393,0.4,1.3,2.5,5.9,.420,.417,0.8,1.1,.790,0.6,2.1,2.7,2.2,1.0,0.6,1.4,2.5,6.9,.269,SG
2006,Stephen Graham,Cleveland,13,9.0,23,0,9.0,1.1,2.5,.424,0.0,0.1,1.1,2.5,.438,.424,0.6,0.7,.889,0.3,1.0,1.3,0.2,0.2,0.2,0.5,1.8,2.8,.000,SG
2006,Michael Olowokandi,Boston,16,10.4,30,0,10.4,1.3,2.8,.444,0.0,0.0,1.3,2.8,.444,.444,0.3,0.5,.625,0.3,2.3,2.6,0.4,0.2,0.4,0.9,1.4,2.8,,C
2001,Vernon Maxwell,Dallas,19,15.0,35,0,15.0,1.6,5.2,.316,0.7,2.5,0.9,2.7,.353,.383,0.3,0.5,.600,0.1,1.5,1.5,1.1,0.5,0.2,0.9,1.6,4.3,.277,PG
2006,John Lucas III,Houston,13,8.2,23,0,8.2,1.1,2.8,.389,0.2,0.7,0.9,2.1,.444,.417,0.0,0.0,,0.2,0.2,0.4,0.9,0.4,0.0,0.5,0.5,2.3,.222,PG
2002,Jaren Jackson,Orlando,9,16.0,34,0,16.0,1.7,4.1,.405,0.8,2.2,0.9,1.9,.471,.500,0.2,0.4,.500,0.1,1.8,1.9,0.9,0.6,0.0,0.9,1.4,4.3,.350,SG
2002,Shawnelle Scott,Denver,21,12.0,29,10,12.0,1.8,3.6,.493,0.0,0.0,1.8,3.6,.493,.493,0.4,1.0,.400,2.5,2.4,4.9,0.4,0.1,0.3,0.7,2.3,3.9,,C
2006,Joe Johnson,Atlanta,82,40.7,24,82,40.7,7.7,17.0,.453,1.6,4.4,6.1,12.6,.487,.499,3.2,4.0,.791,1.2,2.9,4.1,6.5,1.3,0.4,3.3,2.3,20.2,.356,SG
2006,Primoz Brezec,CHA,79,27.4,26,79,27.4,5.2,10.0,.517,0.0,0.0,5.2,10.0,.518,.517,2.1,2.8,.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4,.000,C
2003,Oscar Torres,Golden State,17,6.4,26,0,6.4,0.9,2.1,.444,0.4,0.8,0.5,1.4,.391,.542,0.8,1.2,.700,0.2,0.5,0.7,0.2,0.2,0.1,0.5,0.5,3.1,.538,SG
2006,Zaza Pachulia,Atlanta,78,31.4,21,78,31.4,3.9,8.7,.451,0.0,0.0,3.9,8.7,.452,.451,3.8,5.2,.735,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7,.000,C
2003,Pepe Sanchez,Detroit,9,4.1,25,0,4.1,0.0,0.6,.000,0.0,0.0,0.0,0.6,.000,.000,0.0,0.0,,0.4,0.2,0.7,0.9,0.6,0.0,0.2,0.3,0.0,,PG
2006,Lorenzen Wright,Memphis,78,21.7,30,58,21.7,2.5,5.2,.478,0.0,0.0,2.5,5.2,.480,.478,0.8,1.5,.564,1.8,3.2,5.1,0.6,0.7,0.6,0.9,2.6,5.8,.000,C
2002,Terry Porter,San Antonio,72,18.0,38,0,18.0,1.9,4.5,.424,0.8,2.0,1.1,2.5,.430,.516,0.9,1.2,.819,0.2,2.1,2.3,2.8,0.6,0.2,1.2,1.2,5.5,.415,PG
2001,Kevin Edwards,Memphis,46,13.8,35,5,13.8,1.2,3.7,.329,0.1,0.4,1.1,3.3,.338,.344,0.9,1.2,.811,0.5,1.3,1.8,1.1,0.6,0.2,0.8,1.0,3.5,.263,SG
2006,Juan Dixon,Portland,76,25.3,27,42,25.3,4.7,10.8,.435,0.9,2.2,3.8,8.6,.449,.474,2.1,2.6,.804,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3,.382,SG
2003,Juaquin Hawkins,Houston,58,11.8,29,10,11.8,1.0,2.6,.385,0.2,0.4,0.8,2.1,.379,.419,0.2,0.3,.500,0.3,1.1,1.3,0.8,0.5,0.1,0.5,1.0,2.3,.417,SG
2006,Caron Butler,Washington,75,36.1,25,54,36.1,6.6,14.5,.455,0.5,1.6,6.0,12.9,.469,.474,3.9,4.4,.870,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,.342,SF
2006,Josh Smith,Atlanta,80,32.0,20,73,32.0,4.1,9.7,.425,0.4,1.4,3.7,8.3,.444,.447,2.6,3.7,.719,2.2,4.4,6.6,2.4,0.8,2.6,2.0,3.3,11.3,.309,SF
2003,Courtney Alexander,NOH,66,20.6,25,7,20.6,2.9,7.7,.382,0.3,0.9,2.6,6.8,.388,.401,1.8,2.2,.808,0.6,1.2,1.8,1.2,0.5,0.1,1.0,1.9,7.9,.333,PG
2006,Joey Graham,Toronto,80,19.8,23,24,19.8,2.5,5.2,.478,0.4,1.1,2.1,4.1,.517,.513,1.4,1.7,.812,0.7,2.3,3.1,0.8,0.5,0.2,1.2,2.9,6.7,.333,SF
2006,Tony Parker,San Antonio,80,33.9,23,80,33.9,7.8,14.2,.548,0.1,0.5,7.7,13.8,.556,.553,3.2,4.5,.707,0.5,2.8,3.3,5.8,1.0,0.1,3.1,2.0,18.9,.306,PG
2006,Derek Anderson,Miami,23,20.2,31,3,20.2,1.7,5.7,.308,0.9,2.9,0.8,2.7,.302,.388,1.4,1.7,.842,0.4,2.2,2.6,2.1,0.3,0.1,0.7,2.1,5.8,.313,SG
2001,Khalid El-Amin,Chicago,50,18.7,21,14,18.7,2.3,6.2,.370,0.6,1.7,1.7,4.5,.383,.415,1.1,1.4,.778,0.4,1.2,1.6,2.9,1.0,0.0,1.1,2.0,6.3,.333,PG
2004,Maurice Carter,NOH,6,10.0,27,0,10.0,1.0,3.5,.286,0.5,1.3,0.5,2.2,.231,.357,0.8,1.3,.625,0.3,1.0,1.3,0.3,0.0,0.0,0.5,0.8,3.3,.375,SG
2006,Robert Swift,Oklahoma City,47,21.0,20,20,21.0,2.6,5.1,.515,0.0,0.0,2.6,5.1,.515,.515,1.1,1.9,.582,2.0,3.6,5.6,0.2,0.3,1.2,1.0,3.0,6.4,,C
2006,LeBron James,Cleveland,79,42.5,21,79,42.5,11.1,23.1,.480,1.6,4.8,9.5,18.3,.518,.515,7.6,10.3,.738,0.9,6.1,7.0,6.6,1.6,0.8,3.3,2.3,31.4,.335,SF
2002,Isaac Austin,Memphis,21,14.6,32,8,14.6,1.7,4.4,.391,0.0,0.1,1.7,4.2,.404,.391,0.2,0.2,1.000,0.5,2.9,3.4,0.6,0.4,0.2,0.5,1.7,3.6,.000,C
2004,Brandon Armstrong,Brooklyn,56,7.8,23,0,7.8,1.2,3.1,.371,0.3,0.9,0.8,2.2,.374,.426,0.0,0.1,.500,0.2,0.6,0.8,0.3,0.2,0.0,0.4,0.9,2.7,.365,SG
2006,John Edwards,Atlanta,40,7.4,24,4,7.4,0.8,1.6,.484,0.0,0.0,0.8,1.6,.484,.484,0.2,0.3,.727,0.5,0.8,1.2,0.1,0.1,0.4,0.3,1.9,1.8,,C
2006,Zach Randolph,Portland,74,34.4,24,71,34.4,7.2,16.6,.436,0.2,0.7,7.0,15.9,.443,.443,3.3,4.6,.714,2.6,5.4,8.0,1.9,0.8,0.2,2.2,2.5,18.0,.291,PF
2006,Nazr Mohammed,San Antonio,80,17.4,28,30,17.4,2.4,4.7,.504,0.0,0.0,2.4,4.7,.504,.504,1.4,1.8,.785,2.0,3.2,5.2,0.5,0.3,0.6,1.1,2.8,6.2,,C
2006,Luke Ridnour,Oklahoma City,79,33.2,24,77,33.2,4.2,10.1,.418,0.5,1.9,3.7,8.2,.448,.445,2.5,2.9,.877,0.6,2.4,3.0,7.0,1.6,0.3,2.1,2.3,11.5,.289,PG
2006,David Wesley,Houston,71,33.4,35,59,33.4,3.2,7.9,.403,1.4,3.8,1.8,4.1,.438,.491,2.1,2.6,.807,0.3,2.2,2.5,2.9,0.8,0.1,1.7,3.0,9.9,.365,SG
2001,Paul McPherson,Golden State,22,13.0,22,0,13.0,2.8,5.5,.517,0.1,0.3,2.7,5.2,.526,.525,1.1,1.5,.706,0.9,0.5,1.4,1.0,0.6,0.0,1.1,1.5,6.8,.333,PG
2005,Anthony Miller,Atlanta,2,4.5,33,0,4.5,1.0,1.5,.667,0.0,0.0,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0,,PF
2006,Malik Rose,New York,72,15.5,31,35,15.5,1.5,3.9,.374,0.0,0.0,1.4,3.9,.371,.375,1.5,1.9,.781,1.2,2.4,3.6,0.9,0.6,0.2,1.1,2.0,4.4,1.000,PF
2002,Sam Mack,Miami,12,13.3,31,1,13.3,1.2,4.1,.286,0.6,2.3,0.6,1.8,.333,.357,0.4,0.6,.714,0.2,1.0,1.2,0.3,0.4,0.1,0.6,1.4,3.3,.250,SF
2005,Ryan Humphrey,Memphis,35,9.1,25,0,9.1,1.2,2.9,.408,0.0,0.1,1.2,2.9,.416,.408,0.5,1.1,.486,1.4,1.1,2.5,0.2,0.3,0.0,0.7,1.0,2.9,.000,SF
