X,Y,Prob,Low,High,,,Descriptives...,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.8,0,0.0925,0.0839,0.1018,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,1,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,1,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,1,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,1,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.7,0,0.089,0.0807,0.0981,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,1,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,1,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,1,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.6,0,0.0857,0.0776,0.0946,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,1,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,1,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,1,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.5,0,0.0825,0.0746,0.0912,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,1,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,1,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,1,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,1,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,1,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.4,0,0.0794,0.0717,0.0879,,,,,,,,,,,
15.3,1,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,1,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.3,0,0.0764,0.0689,0.0847,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,1,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.2,0,0.0735,0.0661,0.0816,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,1,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,1,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,1,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,1,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15.1,0,0.0707,0.0635,0.0786,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
15,0,0.068,0.061,0.0757,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,1,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,1,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,1,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.9,0,0.0654,0.0586,0.073,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,1,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,1,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.8,0,0.0629,0.0563,0.0703,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,1,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,1,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,1,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,1,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.7,0,0.0605,0.054,0.0677,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,1,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,1,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
14.6,0,0.0582,0.0519,0.0652,,,,,,,,,,,
