Player,Season,Age,Points,Rebounds,Assists,Minutes,FTA,Blocks,Fouls,3p%,FGA,2p%,FG,ft%,Steals,Turnovers,All Star
Enes Kanter,2014-15,22,15.5,8.9,0.7,28.5,3.1,0.4,2.5,0.356,12.4,0.528,6.4,0.782,0.5,1.9,0
Enes Kanter,2015-16,23,11.9,7.5,0.5,20.7,3.1,0.5,1.9,0.333,8.5,0.557,4.7,0.797,0.2,1.3,0
Eric Bledsoe,2010-11,21,6.7,2.8,3.6,22.7,1.6,0.3,1.6,0.276,6,0.47,2.5,0.744,1.1,2.4,0
Eric Bledsoe,2011-12,22,3.3,1.6,1.7,11.6,1.1,0.4,1.5,0.2,3.2,0.448,1.2,0.636,0.8,1.2,0
Eric Bledsoe,2012-13,23,8.5,3,3.1,20.4,1.8,0.7,1.5,0.397,7.5,0.453,3.3,0.791,1.4,1.8,0
Eric Bledsoe,2013-14,24,17.7,4.7,5.5,32.9,5.5,0.3,2.3,0.357,12.9,0.517,6.2,0.772,1.6,3.3,0
Eric Bledsoe,2014-15,25,17,5.2,6.1,34.6,5.4,0.6,2.3,0.324,12.9,0.491,5.8,0.8,1.6,3.4,0
Eric Bledsoe,2015-16,26,20.4,4,6.1,34.2,5.5,0.6,2.4,0.372,15.9,0.482,7.2,0.802,2,3.5,0
Eric Dawson,2011-12,27,3.8,2.5,0,9.8,0.5,0.5,1.5,,3,0.583,1.8,0.5,0.3,0.8,0
Eric Gordon,2008-09,20,16.1,2.6,2.8,34.3,4.5,0.4,2.2,0.389,11.6,0.496,5.3,0.854,1,2.1,0
Eric Gordon,2009-10,21,16.9,2.6,3,36,4.8,0.2,1.5,0.371,12.6,0.503,5.7,0.742,1.1,2.3,0
Eric Gordon,2010-11,22,22.3,2.9,4.4,37.7,6.2,0.3,2.1,0.364,16.9,0.488,7.6,0.825,1.3,2.7,0
Eric Gordon,2011-12,23,20.6,2.8,3.4,34.4,7.2,0.4,2.2,0.25,15.6,0.53,7,0.754,1.4,2.7,0
Eric Gordon,2012-13,24,17,1.8,3.3,30.1,5.3,0.2,1.8,0.324,13.9,0.436,5.6,0.842,1.1,2.8,0
Eric Gordon,2013-14,25,15.4,2.6,3.3,32.1,3.5,0.2,1.8,0.391,12.8,0.456,5.6,0.785,1.2,2.1,0
Eric Gordon,2014-15,26,13.4,2.6,3.8,33.1,2.2,0.2,2.4,0.448,11.4,0.38,4.7,0.805,0.8,2,0
Eric Gordon,2015-16,27,14.9,2.1,2.7,33.4,2.8,0.3,2.2,0.377,12.2,0.448,5,0.885,1,1.6,0
Eric Maynor,2009-10,22,4.7,1.6,3.3,15.7,0.9,0.1,1.4,0.31,4.5,0.444,1.9,0.722,0.5,1,0
Eric Maynor,2010-11,23,4.2,1.5,2.9,14.6,0.7,0.1,1.2,0.385,4.1,0.409,1.6,0.729,0.4,0.9,0
Eric Maynor,2011-12,24,4.2,1.4,2.4,15.2,0.4,0,1.4,0.353,4.3,0.364,1.6,1,0.6,1.2,0
Eric Maynor,2012-13,25,4.5,0.7,2.8,15,1,0,0.9,0.354,4.4,0.389,1.7,0.726,0.3,1.2,0
Eric Maynor,2013-14,26,2.6,1.3,1.7,10.5,0.4,0.1,0.5,0.324,3.3,0.313,1,0.545,0.3,0.9,0
Eric Moreland,2014-15,23,0.7,0.3,0,0.7,0,0,0.3,,0.3,1,0.3,,0,0,0
Eric Moreland,2015-16,24,0.8,1.2,0,4.8,0.4,0.8,0.4,,0.6,0.667,0.4,0,0,0,0
Erick Green,2014-15,23,3.4,0.7,0.9,9.5,0.3,0,0.6,0.298,3.8,0.409,1.4,0.833,0.3,0.3,0
Erick Green,2015-16,24,1,0.3,0.5,2.8,0,0,0.3,0,0.8,1,0.5,,0,0,0
Erik Murphy,2013-14,23,0.3,0.3,0.1,2.6,0,0.2,0.3,0,0.5,0.3,0.1,,0,0.1,0
Ersan Ilyasova,2006-07,19,6.1,2.9,0.7,14.7,1.3,0.3,2.2,0.365,5.5,0.395,2.1,0.787,0.4,0.8,0
Ersan Ilyasova,2009-10,22,10.4,6.4,1,23.4,2,0.3,3.1,0.336,9,0.496,4,0.715,0.7,0.9,0
Ersan Ilyasova,2010-11,23,9.5,6.1,0.9,25.1,1.7,0.4,2.7,0.298,8.5,0.479,3.7,0.894,0.9,1.1,0
Ersan Ilyasova,2011-12,24,13,8.8,1.2,27.6,3.1,0.7,2.2,0.455,10,0.501,4.9,0.781,0.7,1.3,0
Ersan Ilyasova,2012-13,25,13.2,7.1,1.6,27.6,2.2,0.5,2.5,0.444,11,0.469,5.1,0.796,0.9,1,0
Ersan Ilyasova,2013-14,26,11.2,6.2,1.3,26.9,2.4,0.1,2.5,0.282,10.5,0.446,4.3,0.823,0.8,1.1,0
Ersan Ilyasova,2014-15,27,11.5,4.8,1,22.7,1.8,0.3,2.6,0.389,9.6,0.515,4.5,0.645,0.6,0.8,0
Ersan Ilyasova,2015-16,28,11.3,5.6,1.1,27.7,2.1,0.6,2.4,0.36,9.8,0.469,4.1,0.737,0.8,1.1,0
Evan Fournier,2012-13,20,5.3,0.9,1.2,11.3,1,0,1.7,0.407,4,0.541,2,0.769,0.5,0.8,0
Evan Fournier,2013-14,21,8.4,2.7,1.5,19.8,1.6,0.1,2.4,0.376,7.2,0.453,3,0.756,0.4,1.3,0
Evan Fournier,2014-15,22,12,2.6,2.1,28.6,2.5,0,2,0.378,9.9,0.48,4.4,0.728,0.7,1.4,0
Evan Fournier,2015-16,23,13.7,2.8,2.6,31.1,2.5,0,2.5,0.39,11,0.479,4.8,0.821,1.3,1.6,0
Evan Turner,2010-11,22,7.2,3.9,2,23,1.6,0.2,1.8,0.318,6.8,0.435,2.9,0.808,0.6,1,0
Evan Turner,2011-12,23,9.4,5.8,2.8,26.4,1.7,0.3,1.8,0.224,9.1,0.466,4,0.676,0.6,1.6,0
Evan Turner,2012-13,24,13.3,6.3,4.3,35.3,2.5,0.2,2.4,0.365,12.8,0.428,5.4,0.74,0.9,2.3,0
Evan Turner,2013-14,25,14,5,3.2,30.3,3.2,0.1,2.4,0.321,12.6,0.444,5.4,0.813,0.8,2.3,0
Evan Turner,2014-15,26,9.5,5.1,5.5,27.6,1.7,0.2,2.2,0.277,9.1,0.458,3.9,0.752,1,2.4,0
Evan Turner,2015-16,27,9.6,4.5,4.1,26.9,1.9,0.3,1.6,0.148,8.7,0.492,3.9,0.844,1,2.1,0
Fab Melo,2012-13,22,1.2,0.5,0,6,0.7,0.3,1.2,,1,0.5,0.5,0.25,0.3,0.2,0
Festus Ezeli,2012-13,23,2.4,4,0.3,14.4,1,0.9,2,,2.2,0.438,0.9,0.531,0.3,0.8,0
Festus Ezeli,2014-15,25,4.4,3.4,0.2,11,1.7,0.9,1.7,,3,0.547,1.7,0.628,0.2,0.7,0
Festus Ezeli,2015-16,26,7.5,5.9,0.8,17.8,3.1,1.2,2.3,,5.3,0.557,2.9,0.532,0.4,0.9,0
Frank Kaminsky,2015-16,22,7.7,3.9,1.4,21.4,2,0.6,1.5,0.328,6.8,0.436,2.7,0.729,0.4,0.8,0
Furkan Aldemir,2014-15,23,2.3,4.3,0.7,13.2,0.7,0.4,2.3,0,1.9,0.548,1,0.481,0.4,0.4,0
Gal Mekel,2013-14,25,2.4,0.9,2,9.4,0.4,0,1,0.25,2.8,0.379,1,0.667,0.1,1,0
Gal Mekel,2014-15,26,1.5,0.3,3.3,10.8,0,0,0.3,0,5,0.176,0.8,,0.5,0.5,0
Gani Lawal,2010-11,22,0,0,0,2,0,0,1,,0,,0,,0,0,0
Garrett Temple,2009-10,23,5,1.1,0.8,12.4,1.9,0.2,1.6,0.351,3.7,0.484,1.6,0.7,0.5,1,0
Garrett Temple,2010-11,24,2.4,1,1.3,9.6,0.7,0.3,1,0.27,2.8,0.323,0.8,0.412,0.5,1,0
Garrett Temple,2012-13,26,5.1,2.4,2.3,22.7,0.7,0.3,1.8,0.325,5.1,0.444,2.1,0.703,1,1.2,0
Garrett Temple,2013-14,27,1.8,0.9,1,8.5,0.6,0.1,1,0.207,1.9,0.402,0.7,0.698,0.5,0.6,0
Garrett Temple,2014-15,28,3.9,1.7,1.1,14.1,0.9,0.2,1.5,0.375,3.3,0.427,1.3,0.729,0.8,0.7,0
Garrett Temple,2015-16,29,8.5,2.7,1.9,25.5,1.9,0.3,2.3,0.333,7.4,0.467,3,0.732,0.9,0.7,0
Gary Forbes,2010-11,25,5.2,1.8,0.8,12.6,1.4,0.1,1.2,0.328,4.3,0.488,2,0.678,0.4,0.7,0
Gary Forbes,2011-12,26,6.6,2.1,1.1,14.9,1.9,0.1,1.2,0.349,5.6,0.441,2.3,0.725,0.5,1.1,0
Gary Harris,2014-15,20,3.4,1.2,0.5,13.1,0.9,0.1,1.3,0.204,3.9,0.395,1.2,0.745,0.7,0.7,0
Gary Harris,2015-16,21,11.2,2.7,1.7,30.3,1.6,0.3,2,0.386,9.2,0.514,4.3,0.809,1.2,1.4,0
Gary Neal,2010-11,26,9.8,2.5,1.2,21.1,1.3,0.1,1.9,0.419,7.9,0.481,3.6,0.808,0.3,1,0
Gary Neal,2011-12,27,9.9,2.1,2.1,21.5,1.1,0,1.3,0.419,8.7,0.448,3.8,0.781,0.5,1.1,0
Gary Neal,2012-13,28,9.5,2.1,1.9,21.8,1.1,0,1.4,0.355,8.8,0.454,3.6,0.865,0.4,1,0
Gary Neal,2013-14,29,10.5,1.7,1.6,21.4,2,0,1.3,0.378,9.1,0.43,3.7,0.895,0.3,1.2,0
Gary Neal,2014-15,30,10.1,2.4,1.9,22.1,2.5,0,1.6,0.305,9.3,0.407,3.5,0.867,0.4,1.2,0
Gary Neal,2015-16,31,10,2.1,1.2,20.5,1.4,0,1.4,0.43,8.2,0.488,3.8,0.868,0.5,0.8,0
George Hill,2008-09,22,5.7,2.1,1.8,16.5,1.9,0.3,1.9,0.329,4.8,0.421,1.9,0.781,0.6,1,0
George Hill,2009-10,23,12.4,2.6,2.9,29.2,3,0.3,2.8,0.399,9.5,0.505,4.5,0.772,0.9,1.3,0
George Hill,2010-11,24,11.6,2.6,2.5,28.3,3.6,0.3,2,0.377,8.3,0.49,3.8,0.863,0.9,1.3,0
George Hill,2011-12,25,9.6,3,2.9,25.5,2.3,0.3,2,0.367,7.6,0.489,3.4,0.778,0.8,1,0
George Hill,2012-13,26,14.2,3.7,4.7,34.5,2.8,0.3,1.8,0.368,11.5,0.494,5.1,0.817,1.1,1.5,0
George Hill,2013-14,27,10.3,3.7,3.5,32,2.3,0.3,2.1,0.365,8.1,0.497,3.6,0.807,1,1.2,0
George Hill,2014-15,28,16.1,4.2,5.1,29.5,3.3,0.3,2.6,0.358,12.4,0.544,5.9,0.79,1,1.6,0
George Hill,2015-16,29,13,4,3.2,35.5,2.1,0.2,2.1,0.435,10.6,0.46,4.8,0.744,1.3,1.5,0
Gerald Green,2005-06,20,5.2,1.3,0.6,11.7,1.2,0.1,1.3,0.3,4.3,0.508,2.1,0.784,0.4,0.7,0
Gerald Green,2006-07,21,10.4,2.6,1,22,2,0.3,2.4,0.368,9.1,0.447,3.8,0.805,0.5,1.5,0
Gerald Green,2007-08,22,5.1,2.1,1,12.1,1.4,0.1,1.5,0.385,5,0.33,1.7,0.829,0.3,1.1,0
Gerald Green,2008-09,23,5.2,1.4,0.4,9.9,0.8,0.1,1.3,0.304,4.7,0.485,2.1,0.844,0.3,0.9,0
Gerald Green,2011-12,26,12.9,3.5,1.1,25.2,2.1,0.5,2.6,0.391,10.3,0.529,5,0.754,0.9,1.8,0
Gerald Green,2012-13,27,7,2.4,0.8,18,1.1,0.4,1.1,0.314,7.1,0.407,2.6,0.8,0.3,0.9,0
Gerald Green,2013-14,28,15.8,3.4,1.5,28.4,2.8,0.5,2.7,0.4,12.3,0.492,5.5,0.848,0.9,1.8,0
Gerald Green,2014-15,29,11.9,2.5,1.2,19.5,1.6,0.2,2,0.354,10.5,0.478,4.4,0.825,0.6,1.4,0
Gerald Green,2015-16,30,10.5,2.6,1,25.8,1.6,0.4,2.1,0.328,9.7,0.469,3.9,0.791,0.6,0.9,0
Gerald Henderson,2009-10,22,2.6,1.3,0.3,8.3,1.1,0.2,0.6,0.211,2.4,0.388,0.9,0.745,0.2,0.3,0
Gerald Henderson,2010-11,23,9.6,3,1.5,24.4,2.4,0.5,1.7,0.194,8.4,0.472,3.8,0.785,0.7,0.9,0
Gerald Henderson,2011-12,24,15.1,4.1,2.3,33.3,3.7,0.4,2.3,0.234,13.1,0.475,6,0.76,0.9,1.8,0
Gerald Henderson,2012-13,25,15.5,3.7,2.6,31.4,4.6,0.5,2.2,0.33,12.6,0.462,5.6,0.824,1,1.6,0
Gerald Henderson,2013-14,26,14,4,2.6,32,4,0.4,2.1,0.348,12.1,0.445,5.2,0.761,0.7,1.5,0
Gerald Henderson,2014-15,27,12.1,3.4,2.6,28.9,2.7,0.3,1.7,0.331,10.6,0.457,4.6,0.848,0.6,1.4,0
Gerald Henderson,2015-16,28,7.1,2.6,1,16.9,1.6,0.2,0.8,0.36,6.4,0.423,2.6,0.731,0.3,0.8,0
Gerald Wallace,2001-02,19,3.2,1.6,0.5,8,0.9,0.1,0.9,0,3.2,0.446,1.4,0.5,0.4,0.4,0
Gerald Wallace,2002-03,20,4.7,2.7,0.5,12.1,1.6,0.3,1.4,0.25,3.9,0.497,1.9,0.527,0.5,0.9,0
Gerald Wallace,2003-04,21,2,2,0.5,9.1,0.6,0.4,1,0,2.4,0.368,0.9,0.458,0.4,0.2,0
Gerald Wallace,2004-05,22,11.1,5.5,2,30.7,4.1,1.3,2.6,0.274,9.1,0.468,4.1,0.661,1.7,2.3,0
Gerald Wallace,2005-06,23,15.2,7.5,1.7,34.5,5.6,2.1,2.7,0.28,10.7,0.562,5.8,0.614,2.5,1.8,0
Gerald Wallace,2006-07,24,18.1,7.2,2.6,36.7,6.2,1,2.9,0.325,13.2,0.528,6.6,0.691,2,2.2,0
Gerald Wallace,2007-08,25,19.4,6,3.5,38.3,6.9,0.9,3,0.321,14.6,0.491,6.6,0.731,2.1,2.9,0
Gerald Wallace,2008-09,26,16.6,7.8,2.7,37.6,6.4,0.9,3,0.298,11.4,0.515,5.5,0.804,1.7,2.1,0
Gerald Wallace,2009-10,27,18.2,10,2.1,41,7.2,1.1,2.6,0.371,12.4,0.503,6,0.776,1.5,2.3,1
Gerald Wallace,2010-11,28,15.7,8,2.4,37.9,5.3,0.9,2.6,0.333,12,0.487,5.4,0.746,1.5,2.1,0
Gerald Wallace,2011-12,29,13.8,6.7,2.8,35.8,3.9,0.6,2.5,0.307,10.9,0.5,4.9,0.8,1.5,1.9,0
Gerald Wallace,2012-13,30,7.7,4.6,2.6,30.1,2.8,0.7,1.7,0.282,6.6,0.461,2.6,0.637,1.4,1.6,0
Gerald Wallace,2013-14,31,5.1,3.7,2.5,24.4,1.7,0.2,1.4,0.297,4,0.584,2,0.465,1.3,1.7,0
Gerald Wallace,2014-15,32,1.1,1.8,0.3,8.9,0.5,0.1,0.6,0.333,1.1,0.419,0.4,0.4,0.5,0.6,0
Giannis Antetokounmpo,2013-14,19,6.8,4.4,1.9,24.6,2.6,0.8,2.2,0.347,5.4,0.44,2.2,0.683,0.8,1.6,0
Giannis Antetokounmpo,2014-15,20,12.7,6.7,2.6,31.4,4.3,1,3.1,0.159,9.6,0.511,4.7,0.741,0.9,2.1,0
Giannis Antetokounmpo,2015-16,21,15.9,7.1,2.8,34.6,4.7,1.1,3.5,0.226,11.9,0.542,6,0.76,1,2.5,0
Glen Davis,2007-08,22,4.5,3,0.4,13.6,2.2,0.3,2.3,,3.2,0.484,1.6,0.66,0.4,0.9,0
Glen Davis,2008-09,23,7,4,0.9,21.5,2.3,0.3,3,0.4,5.9,0.443,2.6,0.73,0.7,0.9,0
Glen Davis,2009-10,24,6.3,3.8,0.6,17.3,2.6,0.3,2.4,0,5.2,0.444,2.3,0.696,0.4,1,0
Glen Davis,2010-11,25,11.7,5.4,1.2,29.5,3.4,0.4,3,0.133,10.3,0.454,4.6,0.736,1,1.1,0
Glen Davis,2011-12,26,9.3,5.4,0.8,23.4,2.7,0.3,1.7,0.143,8.8,0.429,3.7,0.683,0.7,1.2,0
Glen Davis,2012-13,27,15.1,7.2,2.1,31.3,3.4,0.6,2.6,0,14.1,0.45,6.3,0.718,0.9,1.9,0
Glen Davis,2013-14,28,9.4,5.2,1.1,24.4,2,0.4,2.3,0.364,8.7,0.459,4,0.693,0.9,1.1,0
Glen Davis,2014-15,29,4,2.3,0.5,12.2,1.3,0.3,1.8,0,3.4,0.466,1.6,0.632,0.6,0.5,0
Glen Rice,2013-14,23,2.9,1.8,0.6,9.9,0.6,0.1,0.6,0.294,3.4,0.3,1,0.714,0.5,0.8,0
Glen Rice,2014-15,24,2.2,0.8,0.4,8.6,1.2,0,2.2,0.143,3,0.25,0.6,0.667,0,0.4,0
Glenn Robinson III,2014-15,21,2.1,1.1,0.3,7.5,0.7,0,0.4,0.263,1.9,0.438,0.7,0.667,0.2,0.3,0
Glenn Robinson III,2015-16,22,3.8,1.5,0.5,11.6,1,0.2,0.4,0.333,3.3,0.469,1.4,0.676,0.4,0.4,0
Goran Dragic,2008-09,22,4.5,1.9,2,13.2,1.2,0.1,1.6,0.37,4.1,0.4,1.6,0.769,0.5,1.3,0
Goran Dragic,2009-10,23,7.9,2.1,3,18,2,0.1,1.6,0.394,6.1,0.488,2.8,0.736,0.6,1.6,0
Goran Dragic,2010-11,24,7.5,2,2.9,17.6,1.9,0.1,1.8,0.361,6.3,0.476,2.7,0.624,0.7,1.7,0
Goran Dragic,2011-12,25,11.7,2.5,5.3,26.5,2.9,0.2,2.5,0.337,9.1,0.525,4.2,0.805,1.3,2.4,0
Goran Dragic,2012-13,26,14.7,3.1,7.4,33.5,4.2,0.3,2.8,0.319,11.8,0.497,5.2,0.748,1.6,2.8,0
Goran Dragic,2013-14,27,20.3,3.2,5.9,35.1,5.5,0.3,2.7,0.408,14.4,0.542,7.3,0.76,1.4,2.8,0
Goran Dragic,2014-15,28,16.3,3.5,4.5,33.8,3,0.2,2.5,0.347,12.8,0.555,6.4,0.774,1,2.2,0
Goran Dragic,2015-16,29,12.2,3.2,5.1,32.3,2,0.2,2.5,0.321,10.6,0.521,5,0.696,1,2.5,0
Gordon Hayward,2010-11,20,5.4,1.9,1.1,16.9,1.3,0.3,1.5,0.473,4.1,0.489,2,0.711,0.4,1,0
Gordon Hayward,2011-12,21,11.8,3.5,3.1,30.5,3.5,0.6,1.6,0.346,8.9,0.496,4,0.832,0.8,1.7,0
Gordon Hayward,2012-13,22,14.1,3.1,3,29.2,4.1,0.5,1.7,0.415,10.7,0.444,4.7,0.827,0.8,1.7,0
Gordon Hayward,2013-14,23,16.2,5.1,5.2,36.4,4.9,0.5,2,0.304,13.4,0.453,5.5,0.816,1.4,2.8,0
Gordon Hayward,2014-15,24,19.3,4.9,4.1,34.4,6.1,0.4,1.7,0.364,14.3,0.481,6.4,0.812,1.4,2.7,0
Gordon Hayward,2015-16,25,19.9,5.2,3.7,35.7,6,0.3,2.2,0.37,15,0.47,6.6,0.823,1.2,2.6,0
Gorgui Dieng,2013-14,24,4.8,5,0.7,13.6,1.6,0.8,1.8,1,3.8,0.496,1.9,0.634,0.5,0.9,0
Gorgui Dieng,2014-15,25,9.7,8.3,2,30,3.3,1.7,2.6,0.167,7,0.51,3.5,0.783,1,1.7,0
Gorgui Dieng,2015-16,26,8.9,6.7,1.4,24.7,2.7,1,2.6,0.167,6.3,0.531,3.3,0.835,1.1,1.9,0
Grant Jerrett,2014-15,21,2,1.1,0.4,6.4,0.1,0.3,1.4,0.067,3.3,0.545,0.9,1,0.3,0.4,0
Greg Monroe,2010-11,20,9.4,7.5,1.3,27.8,2.9,0.6,2.5,0,6.9,0.552,3.8,0.622,1.2,1,0
Greg Monroe,2011-12,21,15.4,9.7,2.3,31.5,4.1,0.7,2.7,0,11.8,0.522,6.2,0.739,1.3,2.4,0
Greg Monroe,2012-13,22,16,9.6,3.5,33.2,4.8,0.7,2.3,0,13.1,0.488,6.3,0.689,1.3,2.9,0
Greg Monroe,2013-14,23,15.2,9.3,2.1,32.8,4.5,0.6,2.5,0,12.4,0.497,6.1,0.657,1.1,2,0
Greg Monroe,2014-15,24,15.9,10.2,2.1,31,4.9,0.5,2.1,,12.4,0.496,6.1,0.75,1.1,2.2,0
Greg Monroe,2015-16,25,16.6,9.7,2.3,30.4,4.2,0.9,2.2,,12.9,0.521,6.7,0.76,0.9,1.7,0
Greg Smith,2011-12,21,1.8,2.5,0.1,8.6,0,0.6,2.1,,1.4,0.636,0.9,,0.3,0.1,0
Greg Smith,2012-13,22,6,4.6,0.4,15.9,1.9,0.6,2.5,0,3.9,0.623,2.4,0.623,0.3,0.6,0
Greg Smith,2013-14,23,3.5,2.5,0,9.1,0.5,0.2,1.5,,2.5,0.643,1.6,0.4,0.1,0.5,0
Greg Smith,2014-15,24,1.9,1.9,0.2,8.6,0.9,0.3,1.3,,1.2,0.612,0.7,0.513,0.2,0.3,0
Greg Stiemsma,2011-12,26,2.9,3.2,0.5,13.9,0.7,1.5,2.6,,2.2,0.545,1.2,0.707,0.7,0.6,0
Greg Stiemsma,2012-13,27,4,3.4,0.4,15.9,0.9,1.2,2.4,,3.7,0.457,1.7,0.768,0.6,0.8,0
Greg Stiemsma,2013-14,28,2.9,4.1,0.7,18.3,0.6,1,3.1,0,2.2,0.579,1.3,0.594,0.6,0.8,0
Greg Stiemsma,2014-15,29,0.8,0.9,0.2,3.9,0.2,0,0.9,,0.5,0.75,0.4,0.5,0.1,0.4,0
Greivis Vasquez,2010-11,24,3.6,1,2.2,12.3,0.6,0.1,1.2,0.291,3.3,0.476,1.4,0.773,0.3,1,0
Greivis Vasquez,2011-12,25,8.9,2.6,5.4,25.8,1.8,0.1,1.9,0.319,7.9,0.469,3.4,0.821,0.9,2.2,0
Greivis Vasquez,2012-13,26,13.9,4.3,9,34.4,2,0.1,2.4,0.342,13,0.462,5.6,0.805,0.8,3.2,0
Greivis Vasquez,2013-14,27,9.6,2.2,4.1,22.5,1.4,0.1,1.8,0.377,8.3,0.455,3.5,0.88,0.4,1.6,0
Greivis Vasquez,2014-15,28,9.5,2.6,3.7,24.3,0.8,0.1,2.2,0.379,8.8,0.436,3.6,0.758,0.6,1.5,0
Greivis Vasquez,2015-16,29,7.1,2.3,4.4,22.6,1.6,0,2.1,0.259,7,0.431,2.4,0.88,0.4,1.9,0
Gustavo Ayon,2011-12,26,5.9,4.9,1.4,20.1,1.2,0.9,2.2,0,4.8,0.538,2.6,0.619,1,0.9,0
Gustavo Ayon,2012-13,27,3.7,3.6,1.3,13.3,0.9,0.3,1.9,,3,0.551,1.7,0.4,0.4,0.9,0
Gustavo Ayon,2013-14,28,4.3,4.8,1.1,16.5,0.8,0.4,1.8,,3.9,0.51,2,0.4,1,1.1,0
Hamady N'Diaye,2010-11,24,0.9,0.4,0,5,0.8,0.3,1.1,,0.3,0.8,0.3,0.5,0.1,0.2,0
Hamady N'Diaye,2011-12,25,0,0,0,1,0,0,0,,0.3,0,0,,0,0,0
Hamady N'Diaye,2013-14,27,0.4,1.3,0.2,5.3,0.1,0.3,1.1,,0.6,0.333,0.2,0,0,0.2,0
Harrison Barnes,2012-13,20,9.2,4.1,1.2,25.4,2.3,0.2,1.7,0.359,7.8,0.464,3.4,0.758,0.6,1.2,0
Harrison Barnes,2013-14,21,9.5,4,1.5,28.3,2.3,0.3,2,0.347,8.7,0.419,3.5,0.718,0.8,1.1,0
Harrison Barnes,2014-15,22,10.1,5.5,1.4,28.3,1.8,0.2,1.8,0.405,8,0.519,3.9,0.72,0.7,0.9,0
Harrison Barnes,2015-16,23,11.9,4.5,1.8,29,2,0.2,2,0.394,9.8,0.495,4.5,0.846,0.8,1,0
Hasheem Thabeet,2009-10,22,3.1,3.6,0.2,13,1.4,1.3,2.4,,1.9,0.588,1.1,0.581,0.2,0.6,0
Hasheem Thabeet,2010-11,23,1.1,1.6,0.1,7.9,0.7,0.3,1.6,,0.9,0.425,0.4,0.543,0.2,0.4,0
Hasheem Thabeet,2011-12,24,1.8,2.1,0,7,1,0.5,1,,1.1,0.524,0.6,0.65,0.1,0.4,0
Hasheem Thabeet,2012-13,25,2.4,3,0.2,11.7,0.8,0.9,2.2,,1.6,0.604,1,0.604,0.5,0.6,0
Hasheem Thabeet,2013-14,26,1.2,1.7,0,8.3,0.2,0.4,2,,1,0.565,0.6,0.2,0.2,0.6,0
Hassan Whiteside,2010-11,21,0,0,0,2,0,0,2,,0,,0,,0,0,0
Hassan Whiteside,2011-12,22,1.6,2.2,0,6.1,0.7,0.8,0.7,,1.5,0.444,0.7,0.417,0.2,0.3,0
Hassan Whiteside,2014-15,25,11.8,10,0.1,23.8,3.3,2.6,2.7,,8.1,0.628,5.1,0.5,0.6,1.2,0
Hassan Whiteside,2015-16,26,12.3,11.2,0.3,28.9,3.7,3.9,2.4,,8.4,0.613,5.1,0.542,0.6,2.1,0
Henry Sims,2012-13,22,2,1,0,2.5,0,0,0.5,,1.5,0.667,1,,0,0.5,0
Henry Sims,2013-14,23,7.6,5.2,1.1,19,2.6,0.4,2.5,0,6,0.476,2.8,0.744,0.6,0.9,0
Henry Sims,2014-15,24,8,4.9,1.1,19.2,1.9,0.4,1.8,0.182,6.9,0.488,3.3,0.774,0.5,1.4,0
Henry Walker,2008-09,21,3,1,0.4,7.4,0.8,0.1,1.8,0,2,0.632,1.2,0.696,0.2,0.6,0
Henry Walker,2009-10,22,9.4,2.5,1.1,21.9,1.4,0.1,2.4,0.431,6.6,0.603,3.4,0.796,0.7,0.8,0
Henry Walker,2010-11,23,4.9,2,0.6,12.9,0.7,0.1,1.3,0.386,3.9,0.542,1.7,0.705,0.3,0.6,0
Henry Walker,2011-12,24,5.9,2.5,1.2,19.4,0.6,0.2,2.6,0.319,5.3,0.552,2.1,0.85,0.6,1.1,0
Henry Walker,2014-15,27,7.3,3.4,1.2,26.2,0.8,0.4,3.2,0.341,7,0.361,2.4,0.778,1,1,0
Hilton Armstrong,2006-07,22,3.1,2.7,0.2,11.3,1.2,0.5,1.4,,2.2,0.544,1.2,0.597,0.2,0.6,0
Hilton Armstrong,2007-08,23,2.7,2.5,0.4,11.3,1.1,0.5,2,,2.3,0.453,1,0.629,0.2,0.9,0
Hilton Armstrong,2008-09,24,4.8,2.8,0.4,15.6,1.4,0.6,2.6,0,3.5,0.566,2,0.633,0.4,1.1,0
Hilton Armstrong,2009-10,25,2.2,2.5,0.6,10.2,1,0.4,1.8,0,2.4,0.359,0.8,0.469,0.5,0.7,0
Hilton Armstrong,2010-11,26,1.7,2.5,0.3,9.2,0.6,0.4,1.6,0.5,1.4,0.486,0.7,0.485,0.3,0.5,0
Hilton Armstrong,2013-14,29,1.7,3.1,0.3,6.5,1.1,0.3,0.7,,1.3,0.474,0.6,0.438,0.3,0.4,0
Hollis Thompson,2013-14,22,6,3.2,0.9,22.6,0.9,0.2,1.9,0.401,4.8,0.507,2.2,0.712,0.7,0.8,0
Hollis Thompson,2014-15,23,8.8,2.8,1.2,25,1.3,0.4,2,0.401,7.6,0.426,3.2,0.708,0.8,0.9,0
Hollis Thompson,2015-16,24,8.8,3.4,1.1,26.9,1,0.3,2.5,0.398,7.8,0.427,3.2,0.652,0.4,1.2,0
Ian Clark,2013-14,22,3,0.8,0.7,7.5,0.3,0.1,1,0.355,2.9,0.417,1.1,0.714,0.3,0.6,0
Ian Clark,2014-15,23,1.9,0.5,0.4,6.4,0.3,0.1,0.7,0.333,1.8,0.36,0.6,1,0.3,0.3,0
Ian Clark,2015-16,24,4.3,1,1,9.7,0.5,0.2,0.9,0.424,3.6,0.484,1.6,0.905,0.3,0.7,0
