Player,Season,Age,Points,Rebounds,Assists,Minutes
Trevor Booker,2015-16,28,5.8,6.6,1.0,22.9
Carlos Boozer,2002-03,21,10.0,7.5,1.3,25.3
Carlos Boozer,2003-04,22,15.5,11.4,2.0,34.6
Carlos Boozer,2004-05,23,17.8,9.0,2.8,34.7
Carlos Boozer,2005-06,24,16.3,8.6,2.7,31.1
Carlos Boozer,2006-07,25,20.9,11.7,3.0,34.6
Carlos Boozer,2007-08,26,21.1,10.4,2.9,34.9
Carlos Boozer,2008-09,27,16.2,10.4,2.1,32.4
Carlos Boozer,2009-10,28,19.5,11.2,3.2,34.3
Carlos Boozer,2010-11,29,17.5,9.6,2.5,31.9
Carlos Boozer,2011-12,30,15.0,8.5,1.9,29.5
Carlos Boozer,2012-13,31,16.2,9.8,2.3,32.2
Carlos Boozer,2013-14,32,13.7,8.3,1.6,28.2
Carlos Boozer,2014-15,33,11.8,6.8,1.3,23.8
Chris Bosh,2003-04,19,11.5,7.4,1.0,33.5
Chris Bosh,2004-05,20,16.8,8.9,1.9,37.2
Chris Bosh,2005-06,21,22.5,9.2,2.6,39.3
Chris Bosh,2006-07,22,22.6,10.7,2.5,38.5
Chris Bosh,2007-08,23,22.3,8.7,2.6,36.2
Chris Bosh,2008-09,24,22.7,10.0,2.5,38.0
Chris Bosh,2009-10,25,24.0,10.8,2.4,36.1
Chris Bosh,2010-11,26,18.7,8.3,1.9,36.3
Chris Bosh,2011-12,27,18.0,7.9,1.8,35.2
Chris Bosh,2012-13,28,16.6,6.8,1.7,33.2
Chris Bosh,2013-14,29,16.2,6.6,1.1,32.0
Chris Bosh,2014-15,30,21.1,7.0,2.2,35.4
Chris Bosh,2015-16,31,19.2,7.6,2.5,33.6
Avery Bradley,2010-11,20,1.7,0.5,0.4,5.2
Avery Bradley,2011-12,21,7.6,1.8,1.4,21.4
Avery Bradley,2012-13,22,9.2,2.2,2.1,28.7
Avery Bradley,2013-14,23,14.9,3.8,1.4,30.9
Avery Bradley,2014-15,24,13.9,3.1,1.8,31.5
Avery Bradley,2015-16,25,14.8,2.6,2.1,32.6
Elton Brand,1999-00,20,20.1,10.0,1.9,37.0
Elton Brand,2000-01,21,20.1,10.1,3.2,39.3
Elton Brand,2001-02,22,18.2,11.6,2.4,37.8
Elton Brand,2002-03,23,18.5,11.3,2.5,39.6
Elton Brand,2003-04,24,20.0,10.3,3.3,38.7
Elton Brand,2004-05,25,20.0,9.5,2.6,37.0
Elton Brand,2005-06,26,24.7,10.0,2.6,39.2
Elton Brand,2006-07,27,20.5,9.3,2.9,38.5
Elton Brand,2007-08,28,17.6,8.0,2.0,34.3
Elton Brand,2008-09,29,13.8,8.8,1.3,31.7
Elton Brand,2009-10,30,13.1,6.1,1.4,30.2
Elton Brand,2010-11,31,15.0,8.3,1.5,34.7
Elton Brand,2011-12,32,11.0,7.2,1.6,28.9
Elton Brand,2012-13,33,7.2,6.0,1.0,21.2
Elton Brand,2013-14,34,5.7,4.9,1.0,19.4
Elton Brand,2014-15,35,2.7,2.8,0.6,13.5
Corey Brewer,2007-08,21,5.8,3.7,1.4,22.8
Corey Brewer,2008-09,22,6.2,3.3,1.7,20.5
Corey Brewer,2009-10,23,13.0,3.4,2.4,30.3
Corey Brewer,2010-11,24,8.0,2.5,1.3,21.9
Corey Brewer,2011-12,25,8.9,2.5,1.5,21.8
Corey Brewer,2012-13,26,12.1,2.9,1.5,24.4
Corey Brewer,2013-14,27,12.3,2.6,1.7,32.2
Corey Brewer,2014-15,28,11.5,3.7,2.2,26.1
Corey Brewer,2015-16,29,7.1,2.5,1.5,20.8
Ronnie Brewer,2006-07,21,4.6,1.3,0.4,12.1
Ronnie Brewer,2007-08,22,12.0,2.9,1.8,27.5
Ronnie Brewer,2008-09,23,13.7,3.7,2.2,32.2
Ronnie Brewer,2009-10,24,8.8,3.2,2.7,30.0
Ronnie Brewer,2010-11,25,6.2,3.2,1.7,22.0
Ronnie Brewer,2011-12,26,6.9,3.5,2.1,24.8
Ronnie Brewer,2012-13,27,3.0,2.3,0.8,14.2
Ronnie Brewer,2013-14,28,0.3,0.6,0.4,6.7
Aaron Brooks,2007-08,23,5.2,1.1,1.7,11.9
Aaron Brooks,2008-09,24,11.2,2.0,3.0,25.0
Aaron Brooks,2009-10,25,19.6,2.6,5.3,35.6
Aaron Brooks,2010-11,26,10.7,1.3,3.9,21.8
Aaron Brooks,2012-13,28,7.1,1.5,2.2,18.8
Aaron Brooks,2013-14,29,9.0,1.9,3.2,21.6
Aaron Brooks,2014-15,30,11.6,2.0,3.2,23.0
Aaron Brooks,2015-16,31,7.8,1.9,2.4,16.4
MarShon Brooks,2011-12,23,12.6,3.6,2.3,29.4
MarShon Brooks,2012-13,24,5.4,1.4,1.0,12.5
MarShon Brooks,2013-14,25,4.5,1.5,0.7,9.0
Anthony Brown,2015-16,23,3.8,2.3,0.5,19.6
Jabari Brown,2014-15,22,11.9,1.9,2.1,29.9
Lorenzo Brown,2013-14,23,2.5,1.1,1.6,8.6
Lorenzo Brown,2014-15,24,4.2,2.4,3.1,18.9
Lorenzo Brown,2015-16,25,2.5,0.9,1.4,7.6
Markel Brown,2014-15,23,4.6,2.3,0.8,16.6
Markel Brown,2015-16,24,2.3,1.2,0.9,10.4
Shannon Brown,2006-07,21,3.2,0.9,0.4,8.8
Shannon Brown,2007-08,22,5.4,1.0,0.8,11.4
Shannon Brown,2008-09,23,4.2,0.9,0.8,9.9
Shannon Brown,2009-10,24,8.1,2.2,1.3,20.7
Shannon Brown,2010-11,25,8.7,1.9,1.2,19.1
Shannon Brown,2011-12,26,11.0,2.7,1.2,23.7
Shannon Brown,2012-13,27,10.5,2.5,1.8,23.8
Shannon Brown,2013-14,28,2.2,1.0,0.3,8.7
Shannon Brown,2014-15,29,4.0,0.2,0.6,17.8
Kobe Bryant,1996-97,18,7.6,1.9,1.3,15.5
Kobe Bryant,1997-98,19,15.4,3.1,2.5,26.0
Kobe Bryant,1998-99,20,19.9,5.3,3.8,37.9
Kobe Bryant,1999-00,21,22.5,6.3,4.9,38.2
Kobe Bryant,2000-01,22,28.5,5.9,5.0,40.9
Kobe Bryant,2001-02,23,25.2,5.5,5.5,38.3
Kobe Bryant,2002-03,24,30.0,6.9,5.9,41.5
Kobe Bryant,2003-04,25,24.0,5.5,5.1,37.6
Kobe Bryant,2004-05,26,27.6,5.9,6.0,40.7
Kobe Bryant,2005-06,27,35.4,5.3,4.5,41.0
Kobe Bryant,2006-07,28,31.6,5.7,5.4,40.8
Kobe Bryant,2007-08,29,28.3,6.3,5.4,38.9
Kobe Bryant,2008-09,30,26.8,5.2,4.9,36.1
Kobe Bryant,2009-10,31,27.0,5.4,5.0,38.8
Kobe Bryant,2010-11,32,25.3,5.1,4.7,33.9
Kobe Bryant,2011-12,33,27.9,5.4,4.6,38.5
Kobe Bryant,2012-13,34,27.3,5.6,6.0,38.6
Kobe Bryant,2013-14,35,13.8,4.3,6.3,29.5
Kobe Bryant,2014-15,36,22.3,5.7,5.6,34.5
Kobe Bryant,2015-16,37,15.7,3.9,3.5,29.0
Chase Budinger,2009-10,21,8.9,3.0,1.2,20.1
Chase Budinger,2010-11,22,9.8,3.6,1.6,22.3
Chase Budinger,2011-12,23,9.6,3.7,1.3,22.4
Chase Budinger,2012-13,24,9.4,3.1,1.1,22.1
Chase Budinger,2013-14,25,6.7,2.5,0.8,18.3
Chase Budinger,2014-15,26,6.8,3.0,1.0,19.2
Chase Budinger,2015-16,27,4.5,2.5,1.1,15.7
Reggie Bullock,2013-14,22,2.7,1.3,0.3,9.2
Reggie Bullock,2014-15,23,1.9,1.4,0.2,9.4
Reggie Bullock,2015-16,24,0.4,0.5,0.2,5.1
Trey Burke,2013-14,21,12.8,3.0,5.7,32.3
Trey Burke,2014-15,22,12.8,2.7,4.3,30.1
Trey Burke,2015-16,23,12.3,2.0,2.7,24.3
Alec Burks,2011-12,20,7.2,2.2,0.9,15.9
Alec Burks,2012-13,21,7.0,2.3,1.4,17.8
Alec Burks,2013-14,22,14.0,3.3,2.7,28.1
Alec Burks,2014-15,23,13.9,4.2,3.0,33.3
Alec Burks,2015-16,24,14.3,3.6,2.1,27.1
Caron Butler,2002-03,22,15.4,5.1,2.7,36.6
Caron Butler,2003-04,23,9.2,4.8,1.9,29.9
Caron Butler,2004-05,24,15.5,5.8,1.9,35.7
Caron Butler,2005-06,25,17.6,6.2,2.5,36.1
Caron Butler,2006-07,26,19.1,7.4,3.7,39.3
Caron Butler,2007-08,27,20.3,6.7,4.9,39.9
Caron Butler,2008-09,28,20.8,6.2,4.3,38.6
Caron Butler,2009-10,29,16.3,6.2,2.1,37.6
Caron Butler,2010-11,30,15.0,4.1,1.6,29.9
Caron Butler,2011-12,31,12.0,3.7,1.2,29.7
Caron Butler,2012-13,32,10.4,2.9,1.0,24.1
Caron Butler,2013-14,33,10.5,4.1,1.5,25.3
Caron Butler,2014-15,34,5.9,2.5,1.0,20.8
Caron Butler,2015-16,35,2.7,1.2,0.3,9.6
Jimmy Butler,2011-12,22,2.6,1.3,0.3,8.5
Jimmy Butler,2012-13,23,8.6,4.0,1.4,26.0
Jimmy Butler,2013-14,24,13.1,4.9,2.6,38.7
Jimmy Butler,2014-15,25,20.0,5.8,3.3,38.7
Jimmy Butler,2015-16,26,22.4,5.3,4.3,38.1
Rasual Butler,2002-03,23,7.5,2.6,1.3,21.0
Rasual Butler,2003-04,24,6.8,1.4,0.5,15.0
Rasual Butler,2004-05,25,6.5,2.3,1.0,18.5
Rasual Butler,2005-06,26,8.7,2.9,0.5,23.7
Rasual Butler,2006-07,27,10.1,3.2,0.8,27.4
Rasual Butler,2007-08,28,4.9,2.0,0.7,17.2
Rasual Butler,2008-09,29,11.2,3.3,0.9,31.9
Rasual Butler,2009-10,30,11.9,2.9,1.4,33.0
Rasual Butler,2010-11,31,4.7,1.6,0.6,16.4
Rasual Butler,2011-12,32,3.2,1.9,0.6,13.3
Rasual Butler,2013-14,34,2.7,0.8,0.3,7.6
Rasual Butler,2014-15,35,7.7,2.6,0.8,20.1
Rasual Butler,2015-16,36,2.7,1.2,0.6,9.1
Dwight Buycks,2013-14,24,3.1,1.6,0.7,10.4
Dwight Buycks,2014-15,25,8.7,2.0,2.3,20.5
Derrick Byars,2011-12,27,5.0,5.5,0.5,18.5
Andrew Bynum,2005-06,18,1.6,1.7,0.2,7.3
Andrew Bynum,2006-07,19,7.8,5.9,1.1,21.9
Andrew Bynum,2007-08,20,13.1,10.2,1.7,28.8
Andrew Bynum,2008-09,21,14.3,8.0,1.4,28.9
Andrew Bynum,2009-10,22,15.0,8.3,1.0,30.4
Andrew Bynum,2010-11,23,11.3,9.4,1.4,27.8
Andrew Bynum,2011-12,24,18.7,11.8,1.4,35.2
Andrew Bynum,2013-14,26,8.7,5.6,1.1,19.8
Will Bynum,2005-06,23,3.6,0.8,1.3,10.8
Will Bynum,2008-09,26,7.2,1.3,2.8,14.1
Will Bynum,2009-10,27,10.0,2.3,4.5,26.5
Will Bynum,2010-11,28,7.9,1.2,3.2,18.4
Will Bynum,2011-12,29,5.7,1.6,1.8,14.3
Will Bynum,2012-13,30,9.8,1.5,3.6,18.8
Will Bynum,2013-14,31,8.7,1.8,3.9,18.8
Will Bynum,2014-15,32,3.1,0.9,2.6,9.6
Bruno Caboclo,2014-15,19,1.3,0.3,0.0,2.9
Bruno Caboclo,2015-16,20,0.0,0.5,0.0,1.0
Nick Calathes,2013-14,24,4.9,1.9,2.9,16.5
Nick Calathes,2014-15,25,4.2,1.8,2.5,14.4
Jose Calderon,2005-06,24,5.5,2.2,4.5,23.2
Jose Calderon,2006-07,25,8.7,1.7,5.0,21.0
Jose Calderon,2007-08,26,11.2,2.9,8.3,30.3
Jose Calderon,2008-09,27,12.8,2.9,8.9,34.3
Jose Calderon,2009-10,28,10.3,2.1,5.9,26.7
Jose Calderon,2010-11,29,9.8,3.0,8.9,30.9
Jose Calderon,2011-12,30,10.5,3.0,8.8,33.9
Jose Calderon,2012-13,31,11.3,2.4,7.1,29.6
Jose Calderon,2013-14,32,11.4,2.4,4.7,30.5
Jose Calderon,2014-15,33,9.1,3.0,4.7,30.2
Jose Calderon,2015-16,34,7.5,3.0,4.1,27.7
Kentavious Caldwell-Pope,2013-14,20,5.9,2.0,0.7,19.8
Kentavious Caldwell-Pope,2014-15,21,12.7,3.1,1.3,31.5
Kentavious Caldwell-Pope,2015-16,22,14.8,3.8,1.9,37.4
Isaiah Canaan,2013-14,22,4.6,1.1,1.0,11.5
Isaiah Canaan,2014-15,23,9.2,1.9,2.1,20.0
Isaiah Canaan,2015-16,24,10.4,2.2,1.9,24.6
Clint Capela,2014-15,20,2.7,3.0,0.2,7.5
Clint Capela,2015-16,21,7.5,6.9,0.7,21.3
DeMarre Carroll,2009-10,23,2.9,2.1,0.5,11.2
DeMarre Carroll,2010-11,24,0.8,0.7,0.3,4.2
DeMarre Carroll,2011-12,25,4.5,2.2,0.8,14.5
DeMarre Carroll,2012-13,26,6.0,2.8,0.9,16.8
DeMarre Carroll,2013-14,27,11.1,5.5,1.8,32.1
DeMarre Carroll,2014-15,28,12.6,5.3,1.7,31.3
DeMarre Carroll,2015-16,29,11.7,4.8,1.0,32.0
Vince Carter,1998-99,22,18.3,5.7,3.0,35.2
Vince Carter,1999-00,23,25.7,5.8,3.9,38.1
Vince Carter,2000-01,24,27.6,5.5,3.9,39.7
Vince Carter,2001-02,25,24.7,5.2,4.0,39.8
Vince Carter,2002-03,26,20.6,4.4,3.3,34.2
Vince Carter,2003-04,27,22.5,4.8,4.8,38.2
Vince Carter,2004-05,28,24.5,5.2,4.2,36.7
Vince Carter,2005-06,29,24.2,5.8,4.3,36.8
Vince Carter,2006-07,30,25.2,6.0,4.8,38.1
Vince Carter,2007-08,31,21.3,6.0,5.1,38.9
Vince Carter,2008-09,32,20.8,5.1,4.7,36.8
Vince Carter,2009-10,33,16.6,3.9,3.1,30.8
Vince Carter,2010-11,34,14.0,3.8,2.0,28.1
Vince Carter,2011-12,35,10.1,3.4,2.3,25.3
Vince Carter,2012-13,36,13.4,4.1,2.4,25.8
Vince Carter,2013-14,37,11.9,3.5,2.6,24.4
Vince Carter,2014-15,38,5.8,2.0,1.2,16.5
Vince Carter,2015-16,39,3.7,1.6,0.7,12.7
Michael Carter-Williams,2013-14,22,16.7,6.2,6.3,34.5
Michael Carter-Williams,2014-15,23,14.6,5.3,6.7,32.6
Michael Carter-Williams,2015-16,24,11.6,5.0,5.5,30.8
Omri Casspi,2009-10,21,10.3,4.5,1.2,25.1
Omri Casspi,2010-11,22,8.6,4.3,1.0,24.0
Omri Casspi,2011-12,23,7.1,3.5,1.0,20.6
Omri Casspi,2012-13,24,4.0,2.7,0.7,11.7
Omri Casspi,2013-14,25,6.9,3.7,1.2,18.1
Omri Casspi,2014-15,26,8.9,3.9,1.5,21.1
Omri Casspi,2015-16,27,12.4,6.5,1.4,29.8
Willie Cauley-Stein,2015-16,22,5.8,5.6,0.4,19.8
Mario Chalmers,2008-09,22,10.0,2.8,4.9,32.0
Mario Chalmers,2009-10,23,7.1,1.8,3.4,24.8
Mario Chalmers,2010-11,24,6.4,2.1,2.5,22.6
Mario Chalmers,2011-12,25,9.8,2.7,3.5,28.5
Mario Chalmers,2012-13,26,8.6,2.2,3.5,26.9
Mario Chalmers,2013-14,27,9.8,2.9,4.9,29.8
Mario Chalmers,2014-15,28,10.2,2.6,3.8,29.6
Mario Chalmers,2015-16,29,9.9,2.5,3.9,22.2
Tyson Chandler,2001-02,19,6.1,4.8,0.8,19.6
Tyson Chandler,2002-03,20,9.2,6.9,1.0,24.4
Tyson Chandler,2003-04,21,6.1,7.7,0.7,22.3
Tyson Chandler,2004-05,22,8.0,9.7,0.8,27.4
Tyson Chandler,2005-06,23,5.3,9.0,1.0,26.8
Tyson Chandler,2006-07,24,9.5,12.4,0.9,34.6
Tyson Chandler,2007-08,25,11.8,11.7,1.0,35.2
Tyson Chandler,2008-09,26,8.8,8.7,0.5,32.1
Tyson Chandler,2009-10,27,6.5,6.3,0.3,22.8
Tyson Chandler,2010-11,28,10.1,9.4,0.4,27.8
Tyson Chandler,2011-12,29,11.3,9.9,0.9,33.2
Tyson Chandler,2012-13,30,10.4,10.7,0.9,32.8
Tyson Chandler,2013-14,31,8.7,9.6,1.1,30.2
Tyson Chandler,2014-15,32,10.3,11.5,1.1,30.5
Tyson Chandler,2015-16,33,5.5,8.3,1.0,23.2
Wilson Chandler,2007-08,20,7.3,3.6,0.9,19.6
Wilson Chandler,2008-09,21,14.4,5.4,2.1,33.4
Wilson Chandler,2009-10,22,15.3,5.4,2.1,35.7
Wilson Chandler,2010-11,23,15.3,5.7,1.7,33.3
Wilson Chandler,2011-12,24,9.4,5.1,2.1,26.9
Wilson Chandler,2012-13,25,13.0,5.1,1.3,25.1
Wilson Chandler,2013-14,26,13.6,4.7,1.8,31.1
Wilson Chandler,2014-15,27,13.9,6.1,1.7,31.7
Will Cherry,2014-15,23,1.9,0.6,1.0,8.6
Josh Childress,2004-05,21,10.1,6.0,1.9,29.7
Josh Childress,2005-06,22,10.0,5.2,1.8,30.4
Josh Childress,2006-07,23,13.0,6.2,2.3,36.8
Josh Childress,2007-08,24,11.8,4.9,1.5,29.9
Josh Childress,2010-11,27,5.0,2.9,0.8,16.6
Josh Childress,2011-12,28,2.9,2.8,1.0,14.4
Josh Childress,2012-13,29,1.0,1.1,0.4,7.1
Josh Childress,2013-14,30,0.0,0.8,0.5,6.0
Dionte Christmas,2013-14,27,2.3,1.2,0.3,6.4
Patrick Christopher,2014-15,26,1.5,1.5,0.0,7.3
Earl Clark,2009-10,22,2.7,1.2,0.4,7.5
Earl Clark,2010-11,23,3.9,2.4,0.2,11.0
Earl Clark,2011-12,24,2.7,2.8,0.4,12.4
Earl Clark,2012-13,25,7.3,5.5,1.1,23.1
Earl Clark,2013-14,26,4.8,2.6,0.3,14.2
Earl Clark,2014-15,27,2.7,2.3,0.3,9.3
Ian Clark,2013-14,22,3.0,0.8,0.7,7.5
Ian Clark,2014-15,23,1.9,0.5,0.4,6.4
Ian Clark,2015-16,24,4.3,1.1,1.1,9.8
Jordan Clarkson,2014-15,22,11.9,3.2,3.5,25.0
Jordan Clarkson,2015-16,23,15.2,3.9,2.5,32.1
Victor Claver,2012-13,24,3.8,2.4,0.9,16.6
Victor Claver,2013-14,25,2.2,1.9,0.6,8.8
Victor Claver,2014-15,26,2.4,2.0,0.1,7.6
Norris Cole,2011-12,23,6.8,1.4,2.0,19.4
Norris Cole,2012-13,24,5.6,1.6,2.1,19.9
Norris Cole,2013-14,25,6.4,2.0,3.0,24.6
Norris Cole,2014-15,26,7.6,2.1,3.4,24.4
Norris Cole,2015-16,27,9.0,3.4,2.8,25.3
Darren Collison,2009-10,22,12.4,2.5,5.7,27.8
Darren Collison,2010-11,23,13.2,2.8,5.1,29.9
Darren Collison,2011-12,24,10.4,3.1,4.8,31.3
Darren Collison,2012-13,25,12.0,2.7,5.1,29.3
Darren Collison,2013-14,26,11.4,2.4,3.7,25.9
Darren Collison,2014-15,27,16.1,3.2,5.6,34.8
Darren Collison,2015-16,28,12.7,2.1,4.1,28.5
Nick Collison,2004-05,24,5.6,4.6,0.4,17.0
Nick Collison,2005-06,25,7.5,5.6,1.1,21.9
Nick Collison,2006-07,26,9.6,8.1,1.0,29.0
Nick Collison,2007-08,27,9.8,9.4,1.4,28.5
Nick Collison,2008-09,28,8.2,6.9,0.9,25.8
Nick Collison,2009-10,29,5.9,5.1,0.5,20.8
Nick Collison,2010-11,30,4.6,4.5,1.0,21.5
Nick Collison,2011-12,31,4.5,4.3,1.3,20.7
Nick Collison,2012-13,32,5.1,4.1,1.5,19.5
Nick Collison,2013-14,33,4.2,3.6,1.3,16.7
Nick Collison,2014-15,34,4.1,3.8,1.4,16.7
Nick Collison,2015-16,35,2.3,3.1,0.8,12.5
Mike Conley,2007-08,20,9.4,2.6,4.2,26.1
Mike Conley,2008-09,21,10.9,3.4,4.3,30.6
Mike Conley,2009-10,22,12.0,2.4,5.3,32.1
Mike Conley,2010-11,23,13.7,3.0,6.5,35.5
Mike Conley,2011-12,24,12.7,2.5,6.5,35.1
Mike Conley,2012-13,25,14.6,2.8,6.1,34.5
Mike Conley,2013-14,26,17.2,2.9,6.0,33.5
Mike Conley,2014-15,27,15.8,3.0,5.4,31.8
Mike Conley,2015-16,28,14.5,3.0,6.0,31.5
Pat Connaughton,2015-16,23,0.6,0.7,0.1,3.0
Brian Cook,2003-04,23,4.4,2.9,0.6,12.6
Brian Cook,2004-05,24,6.4,3.0,0.5,15.1
Brian Cook,2005-06,25,7.9,3.4,0.9,19.0
Brian Cook,2006-07,26,6.9,3.3,1.0,15.7
Brian Cook,2007-08,27,4.7,2.1,0.5,12.3
Brian Cook,2008-09,28,2.5,1.1,0.2,5.7
Brian Cook,2009-10,29,1.4,0.6,0.1,2.9
Brian Cook,2010-11,30,4.8,2.4,0.4,11.2
Brian Cook,2011-12,31,2.5,2.0,0.3,8.6
Daequan Cook,2007-08,20,8.8,3.0,1.3,24.4
Daequan Cook,2008-09,21,9.1,2.5,0.9,24.4
Daequan Cook,2009-10,22,5.0,1.8,1.0,15.4
Daequan Cook,2010-11,23,5.6,1.7,0.5,13.9
Daequan Cook,2011-12,24,5.5,2.1,0.3,17.4
Daequan Cook,2012-13,25,2.8,1.2,0.4,9.0
Jack Cooley,2014-15,23,1.7,1.6,0.1,5.4
Chris Copeland,2012-13,28,8.7,2.1,0.5,15.4
Chris Copeland,2013-14,29,3.7,0.8,0.4,6.5
Chris Copeland,2014-15,30,6.2,2.2,1.0,16.6
Chris Copeland,2015-16,31,2.2,0.4,0.5,6.7
Bryce Cotton,2014-15,22,5.3,1.2,1.0,10.6
Bryce Cotton,2015-16,23,1.3,0.0,1.0,11.0
Marcus Cousin,2010-11,24,1.0,0.8,0.0,4.5
DeMarcus Cousins,2010-11,20,14.1,8.6,2.5,28.5
DeMarcus Cousins,2011-12,21,18.1,11.0,1.6,30.5
DeMarcus Cousins,2012-13,22,17.1,9.9,2.7,30.5
DeMarcus Cousins,2013-14,23,22.7,11.7,2.9,32.4
DeMarcus Cousins,2014-15,24,24.1,12.7,3.6,34.1
DeMarcus Cousins,2015-16,25,27.0,11.3,2.8,34.1
Robert Covington,2013-14,23,2.3,0.7,0.0,4.9
Robert Covington,2014-15,24,13.5,4.5,1.5,27.9
Robert Covington,2015-16,25,11.4,5.8,1.5,27.0
Allen Crabbe,2013-14,21,2.2,0.6,0.4,6.7
Allen Crabbe,2014-15,22,3.3,1.4,0.8,13.4
Allen Crabbe,2015-16,23,11.3,2.6,1.2,26.2
Jamal Crawford,2000-01,20,4.6,1.5,2.3,17.2
Jamal Crawford,2001-02,21,9.3,1.5,2.4,20.9
Jamal Crawford,2002-03,22,10.7,2.3,4.2,24.9
Jamal Crawford,2003-04,23,17.3,3.5,5.1,35.1
Jamal Crawford,2004-05,24,17.7,2.9,4.3,38.4
Jamal Crawford,2005-06,25,14.3,3.1,3.8,32.3
Jamal Crawford,2006-07,26,17.6,3.2,4.4,37.3
Jamal Crawford,2007-08,27,20.6,2.6,5.0,39.9
Jamal Crawford,2008-09,28,19.7,3.0,4.4,38.1
Jamal Crawford,2009-10,29,18.0,2.5,3.0,31.1
Jamal Crawford,2010-11,30,14.2,1.7,3.2,30.2
Jamal Crawford,2011-12,31,14.0,2.0,3.2,26.9
Jamal Crawford,2012-13,32,16.5,1.7,2.5,29.3
Jamal Crawford,2013-14,33,18.6,2.3,3.2,30.3
Jamal Crawford,2014-15,34,15.8,1.9,2.5,26.6
Jamal Crawford,2015-16,35,12.5,1.6,2.1,25.5
Jordan Crawford,2010-11,22,11.7,2.5,2.8,24.5
Jordan Crawford,2011-12,23,14.7,2.6,3.0,27.4
Jordan Crawford,2012-13,24,11.6,3.0,3.2,24.4
Jordan Crawford,2013-14,25,11.0,2.3,3.5,23.0
Jae Crowder,2012-13,22,5.0,2.4,1.2,17.3
Jae Crowder,2013-14,23,4.6,2.5,0.8,16.1
Jae Crowder,2014-15,24,7.7,3.6,1.1,20.1
Jae Crowder,2015-16,25,14.5,5.1,1.9,32.3
Dante Cunningham,2009-10,22,3.9,2.5,0.2,11.2
Dante Cunningham,2010-11,23,6.2,3.6,0.6,21.0
Dante Cunningham,2011-12,24,5.2,3.8,0.6,17.6
Dante Cunningham,2012-13,25,8.7,5.1,0.8,25.1
Dante Cunningham,2013-14,26,6.3,4.1,1.0,20.2
Dante Cunningham,2014-15,27,5.2,3.9,0.8,25.0
Dante Cunningham,2015-16,28,4.2,3.1,0.5,19.1
Jared Cunningham,2012-13,21,2.0,0.4,0.1,3.3
Jared Cunningham,2013-14,22,2.0,0.5,0.6,6.2
Jared Cunningham,2014-15,23,1.8,0.5,0.5,4.7
Jared Cunningham,2015-16,24,2.8,0.8,0.5,9.5
Seth Curry,2013-14,23,1.5,0.5,0.0,6.5
Seth Curry,2014-15,24,0.0,1.0,0.5,4.0
Seth Curry,2015-16,25,3.7,0.8,0.8,10.6
Stephen Curry,2009-10,21,17.5,4.5,5.9,36.2
Stephen Curry,2010-11,22,18.6,3.9,5.8,33.6
Stephen Curry,2011-12,23,14.7,3.4,5.3,28.2
Stephen Curry,2012-13,24,22.9,4.0,6.9,38.2
Stephen Curry,2013-14,25,24.0,4.3,8.5,36.5
Stephen Curry,2014-15,26,23.8,4.3,7.7,32.7
Stephen Curry,2015-16,27,29.7,5.2,6.6,33.8
Samuel Dalembert,2001-02,20,1.5,2.0,0.1,5.2
Samuel Dalembert,2003-04,22,8.0,7.6,0.3,26.8
Samuel Dalembert,2004-05,23,8.2,7.5,0.5,24.8
Samuel Dalembert,2005-06,24,7.3,8.2,0.4,26.7
Samuel Dalembert,2006-07,25,10.7,8.9,0.8,30.9
Samuel Dalembert,2007-08,26,10.5,10.4,0.5,33.2
Samuel Dalembert,2008-09,27,6.4,8.5,0.2,24.8
Samuel Dalembert,2009-10,28,8.1,9.6,0.8,25.9
Samuel Dalembert,2010-11,29,8.1,8.2,0.8,24.2
Samuel Dalembert,2011-12,30,7.5,7.0,0.5,22.2
Samuel Dalembert,2012-13,31,6.7,5.9,0.4,16.3
Samuel Dalembert,2013-14,32,6.6,6.8,0.5,20.2
Samuel Dalembert,2014-15,33,4.0,5.3,0.9,17.0
Troy Daniels,2013-14,22,8.4,0.8,1.0,15.0
Troy Daniels,2014-15,23,3.7,0.7,0.5,8.4
Troy Daniels,2015-16,24,5.4,1.2,0.3,10.8
Luigi Datome,2013-14,26,2.4,1.4,0.3,7.0
Luigi Datome,2014-15,27,5.0,1.4,0.4,10.0
Brandon Davies,2013-14,22,2.8,2.1,0.5,11.3
Brandon Davies,2014-15,23,5.3,3.1,1.1,15.7
Anthony Davis,2012-13,19,13.5,8.2,1.0,28.8
Anthony Davis,2013-14,20,20.8,10.0,1.6,35.2
Anthony Davis,2014-15,21,24.4,10.2,2.2,36.1
Anthony Davis,2015-16,22,22.9,10.3,1.8,35.4
Ed Davis,2010-11,21,7.7,7.1,0.6,24.6
Ed Davis,2011-12,22,6.3,6.6,0.9,23.2
Ed Davis,2012-13,23,7.7,5.7,0.8,20.1
Ed Davis,2013-14,24,5.7,4.1,0.4,15.2
Ed Davis,2014-15,25,8.3,7.6,1.2,23.3
Ed Davis,2015-16,26,6.8,7.2,1.1,21.1
Glen Davis,2007-08,22,4.5,3.0,0.4,13.6
Glen Davis,2008-09,23,7.0,4.0,0.9,21.5
Glen Davis,2009-10,24,6.3,3.8,0.6,17.3
Glen Davis,2010-11,25,11.7,5.4,1.2,29.5
Glen Davis,2011-12,26,9.3,5.4,0.8,23.4
Glen Davis,2012-13,27,15.1,7.2,2.1,31.3
